Date, Open_Nasdaq, High_Nasdaq, Low_Nasdaq, Close_Nasdaq
11/19/13,3945.97,3960.44,3923.47,3931.55
11/18/13,3990.06,3994.97,3942.85,3949.07
11/15/13,3978.27,3985.97,3969.22,3985.97
11/14/13,3956.47,3975.89,3949.01,3972.74
11/13/13,3899.38,3965.58,3899.31,3965.58
11/12/13,3907.82,3922.27,3902.67,3919.92
11/11/13,3913.64,3925.34,3904.72,3919.79
11/8/13,3871.24,3919.23,3869.12,3919.23
11/7/13,3935.81,3938.33,3855.07,3857.33
11/6/13,3952.18,3955.97,3920.91,3931.95
11/5/13,3925.06,3947.27,3909.63,3939.86
11/4/13,3932.6,3937.5,3919.46,3936.59
11/1/13,3932.45,3938.48,3904.2,3922.04
10/31/13,3924.34,3945.04,3909.26,3919.71
10/30/13,3962.4,3966.71,3919.13,3930.62
10/29/13,3954.34,3957.12,3934.94,3952.34
10/28/13,3942.56,3947.58,3927.09,3940.13
10/25/13,3955.98,3961.1,3927.5,3943.36
10/24/13,3911.61,3932.6,3907.54,3928.96
10/23/13,3907.3,3911.64,3887.66,3907.07
10/22/13,3935.54,3947.67,3904.06,3929.57
10/21/13,3922.65,3931.45,3909.91,3920.05
10/18/13,3893.36,3914.93,3882.06,3914.28
10/17/13,3822.85,3863.49,3821.43,3863.15
10/16/13,3815,3840.48,3814.15,3839.43
10/15/13,3810.72,3824.44,3789.68,3794.01
10/14/13,3767.49,3816.41,3766.28,3815.27
10/11/13,3753.22,3794.37,3751.38,3791.87
10/10/13,3721.58,3764.72,3721.11,3760.75
10/9/13,3701.62,3702.15,3650.03,3677.78
10/8/13,3772.22,3772.49,3694.15,3694.83
10/7/13,3776.64,3800.08,3769.75,3770.38
10/4/13,3774.72,3812.86,3773.4,3807.75
10/3/13,3809.9,3816.96,3753.17,3774.34
10/2/13,3793.11,3819.28,3788.45,3815.02
10/1/13,3774.18,3817.98,3774.18,3817.98
9/30/13,3737.6,3780.97,3734.74,3771.48
9/27/13,3767.9,3788.35,3762.67,3781.59
9/26/13,3774.95,3795.72,3772.8,3787.43
9/25/13,3772.59,3782.92,3754.94,3761.1
9/24/13,3771.6,3789.85,3753.04,3768.25
9/23/13,3786.84,3787.14,3745.54,3765.29
9/20/13,3796.28,3798.76,3774.12,3774.73
9/19/13,3794.7,3798.15,3781.59,3789.38
9/18/13,3751.29,3790.7,3737.69,3783.64
9/17/13,3725.31,3747.08,3724.26,3745.7
9/16/13,3755,3756.24,3712.47,3717.85
9/13/13,3723.27,3724.73,3701.88,3722.18
9/12/13,3724.53,3731.84,3713.08,3715.97
9/11/13,3710.79,3726.59,3704.22,3725.01
9/10/13,3724.67,3729.38,3716.44,3729.02
9/9/13,3675.12,3708.42,3675.12,3706.18
9/6/13,3672.82,3677.07,3618.77,3660.01
9/5/13,3652.44,3665.01,3651.17,3658.78
9/4/13,3619.06,3651.78,3612.22,3649.04
9/3/13,3622.64,3637.06,3593.62,3612.61
8/30/13,3621.59,3621.78,3581.05,3589.87
8/29/13,3587.07,3635.84,3587.07,3620.3
8/28/13,3579.11,3607.36,3578.8,3593.35
8/27/13,3616.06,3629.95,3573.57,3578.52
8/26/13,3661.81,3684.22,3652.26,3657.57
8/23/13,3659.21,3660.66,3643.86,3657.79
8/22/13,3614.14,3639.21,3613.93,3638.71
8/21/13,3603.68,3630.23,3589.02,3599.79
8/20/13,3596.77,3625.26,3593.15,3613.59
8/19/13,3601.88,3623.48,3589.03,3589.09
8/16/13,3603.78,3621.46,3598.65,3602.78
8/15/13,3625.36,3626.77,3600.96,3606.12
8/14/13,3683.97,3686.55,3668.74,3669.27
8/13/13,3675.37,3691.06,3648.82,3684.44
8/12/13,3645.78,3673.51,3645.39,3669.95
8/9/13,3664.27,3677.83,3649.69,3660.11
8/8/13,3672.21,3675.71,3649.64,3669.12
8/7/13,3658.53,3663.2,3633.59,3654.01
8/6/13,3685.39,3690.32,3654.67,3665.77
8/5/13,3682.67,3694.19,3681.34,3692.95
8/2/13,3671.11,3689.59,3663.88,3689.59
8/1/13,3654.18,3678.5,3653.74,3675.74
7/31/13,3627.66,3649.35,3624.77,3626.37
7/30/13,3612.36,3629.12,3606.33,3616.47
7/29/13,3604.29,3618.86,3592.8,3599.14
7/26/13,3584.85,3613.33,3581.26,3613.16
7/25/13,3589.46,3606.19,3579.2,3605.19
7/24/13,3605.26,3606.28,3573.53,3579.6
7/23/13,3606.7,3606.7,3576.96,3579.27
7/22/13,3599.87,3601.92,3587.46,3600.39
7/19/13,3581.9,3589.05,3578.57,3587.61
7/18/13,3610.03,3624.54,3607.09,3611.28
7/17/13,3608.13,3615.79,3600.69,3610
7/16/13,3611,3611.35,3589.65,3598.5
7/15/13,3601.09,3609.59,3591.54,3607.49
7/12/13,3579.58,3600.08,3576.57,3600.08
7/11/13,3557.79,3579.29,3552.52,3578.3
7/10/13,3502.11,3522.99,3502,3520.76
7/9/13,3501.25,3508.81,3484.79,3504.26
7/8/13,3493.81,3495.51,3475.39,3484.83
7/5/13,3468.48,3479.46,3441.78,3479.38
7/3/13,3420.27,3455.42,3417.88,3443.67
7/2/13,3430.69,3453.29,3415.23,3433.4
7/1/13,3430.48,3454.43,3430.31,3434.49
6/28/13,3389.3,3422.2,3382.75,3403.25
6/27/13,3395.79,3412.79,3395.41,3401.86
6/26/13,3375.7,3383.7,3365.48,3376.22
6/25/13,3350.59,3358.31,3327.69,3347.89
6/24/13,3326.37,3344.66,3294.95,3320.76
6/21/13,3367.81,3377.3,3326.86,3357.25
6/20/13,3405.14,3412.94,3355.93,3364.63
6/19/13,3483.59,3485.45,3443.2,3443.2
6/18/13,3456.29,3488.31,3456.09,3482.18
6/17/13,3449.97,3468.56,3436.34,3452.13
6/14/13,3442.31,3448.4,3419.32,3423.56
6/13/13,3398.54,3451.03,3387.61,3445.37
6/12/13,3458.14,3459.18,3395.91,3400.43
6/11/13,3436.62,3466.57,3426.57,3436.95
6/10/13,3475.68,3484.81,3465.54,3473.77
6/7/13,3437.84,3471.73,3429.43,3469.22
6/6/13,3404.41,3424.05,3378.24,3424.05
6/5/13,3432.85,3446.15,3397.91,3401.48
6/4/13,3467.02,3482.75,3430.02,3445.26
6/3/13,3460.76,3465.84,3419.39,3465.37
5/31/13,3478.22,3500.67,3455.84,3455.91
5/30/13,3473.21,3503.82,3473.04,3491.3
5/29/13,3471.67,3479.53,3450.4,3467.52
5/28/13,3497.9,3514.8,3475.39,3488.89
5/24/13,3438.28,3459.47,3429.31,3459.14
5/23/13,3426.07,3467.13,3422.51,3459.42
5/22/13,3503.48,3532.04,3446.96,3463.3
5/21/13,3495.46,3512.15,3486.88,3502.12
5/20/13,3490.46,3509.41,3488.13,3496.43
5/17/13,3483.41,3499.2,3473.04,3498.97
5/16/13,3473.16,3485.95,3462.24,3465.24
5/15/13,3455.67,3475.48,3452.31,3471.62
5/14/13,3439.72,3468.67,3439.72,3462.61
5/13/13,3429.53,3447.1,3426.67,3438.79
5/10/13,3414.84,3436.6,3411.59,3436.58
5/9/13,3408.94,3428.54,3403.43,3409.17
5/8/13,3394.89,3413.27,3389.8,3413.27
5/7/13,3398.84,3402.24,3381.04,3396.63
5/6/13,3382.33,3396.21,3381.44,3392.97
5/3/13,3371.41,3388.12,3370.3,3378.63
5/2/13,3306.15,3344.9,3305.81,3340.62
5/1/13,3325.35,3330.02,3296.51,3299.13
4/30/13,3308.05,3328.79,3298.58,3328.79
4/29/13,3290.31,3315.34,3289.42,3307.02
4/26/13,3284.07,3287.48,3268.03,3279.26
4/25/13,3279.82,3301.28,3279.29,3289.99
4/24/13,3262.21,3277.12,3255.44,3269.65
4/23/13,3252.8,3275.89,3241.52,3269.33
4/22/13,3217.4,3241.16,3198.74,3233.55
4/19/13,3169.32,3210.03,3168.33,3206.06
4/18/13,3212.24,3212.97,3154.96,3166.36
4/17/13,3236.25,3236.98,3186.08,3204.67
4/16/13,3239.05,3265.84,3231.45,3264.63
4/15/13,3277.58,3283.4,3213.46,3216.49
4/12/13,3292.39,3296.5,3271.02,3294.95
4/11/13,3289.59,3306.95,3287.74,3300.16
4/10/13,3246.06,3299.16,3245.8,3297.25
4/9/13,3229.81,3249.95,3215.02,3237.86
4/8/13,3207.15,3222.26,3195.57,3222.25
4/5/13,3174,3206.21,3168.88,3203.86
4/4/13,3219.11,3226.24,3206.02,3224.98
4/3/13,3257.38,3260.15,3210.39,3218.6
4/2/13,3252.55,3267.93,3245.41,3254.86
4/1/13,3268.63,3270.23,3230.57,3239.17
3/28/13,3257.32,3270.3,3253.21,3267.52
3/27/13,3230.76,3258.26,3227.02,3256.52
3/26/13,3249.95,3252.93,3239.92,3252.48
3/25/13,3255.85,3263.63,3222.48,3235.3
3/22/13,3235.3,3247.94,3230.86,3245
3/21/13,3228.17,3237.57,3215.69,3222.6
3/20/13,3251.91,3257.99,3240.9,3254.19
3/19/13,3246.7,3252.6,3205.42,3229.1
3/18/13,3215.71,3249.37,3211.1,3237.59
3/15/13,3260.46,3260.62,3242.65,3249.07
3/14/13,3253,3258.93,3250.24,3258.93
3/13/13,3243.04,3251.45,3230.62,3245.12
3/12/13,3244.85,3249.78,3229.92,3242.32
3/11/13,3237.74,3252.87,3233.67,3252.87
3/8/13,3245.85,3248.7,3227.89,3244.37
3/7/13,3224.5,3235.1,3221.47,3232.09
3/6/13,3233.31,3233.44,3217.67,3222.37
3/5/13,3200.38,3227.31,3200.27,3224.13
3/4/13,3159.46,3182.27,3154.79,3182.03
3/1/13,3143.54,3171.5,3129.4,3169.74
2/28/13,3161.43,3182.6,3159.72,3160.19
2/27/13,3129.72,3177.8,3127.27,3162.26
2/26/13,3126.23,3135.57,3105.36,3129.65
2/25/13,3180.59,3186.25,3116.25,3116.25
2/22/13,3149.09,3161.82,3139.55,3161.82
2/21/13,3154.88,3155.19,3118.62,3131.49
2/20/13,3211.99,3213.25,3163.95,3164.41
2/19/13,3197.46,3213.6,3194.92,3213.59
2/15/13,3202.84,3206.21,3184.03,3192.03
2/14/13,3182.74,3202.33,3182.39,3198.66
2/13/13,3195.34,3205.52,3187.06,3196.88
2/12/13,3190.73,3196.92,3184.84,3186.49
2/11/13,3192.53,3194.01,3182.19,3192
2/8/13,3178.06,3196.89,3177.18,3193.87
2/7/13,3167.44,3170.42,3135.98,3165.13
2/6/13,3159.38,3174.82,3157.35,3168.48
2/5/13,3140.9,3178.52,3136.82,3171.58
2/4/13,3161.72,3169.63,3130.57,3131.17
2/1/13,3162.94,3183.14,3154.91,3179.1
1/31/13,3140.67,3154.18,3136.82,3142.13
1/30/13,3157.43,3164.06,3135.83,3142.31
1/29/13,3149.62,3156.94,3133.11,3153.66
1/28/13,3152.17,3161.83,3144.89,3154.3
1/25/13,3140.65,3156.2,3135.86,3149.71
1/24/13,3125.67,3153.56,3124.45,3130.38
1/23/13,3155.82,3161.06,3149.74,3153.67
1/22/13,3135.63,3143.18,3121.54,3143.18
1/18/13,3127.91,3134.73,3119.2,3134.71
1/17/13,3130.49,3144.05,3125.79,3136
1/16/13,3110.72,3124.65,3106.79,3117.54
1/15/13,3101.06,3112.29,3093.32,3110.78
1/14/13,3113.65,3123.48,3104.08,3117.5
1/11/13,3122.12,3126.59,3114.1,3125.63
1/10/13,3125.64,3127.72,3098.47,3121.76
1/9/13,3099.65,3111.22,3096.34,3105.81
1/8/13,3098.46,3103.39,3076.6,3091.81
1/7/13,3089.17,3102.35,3083.88,3098.81
1/4/13,3100.88,3108.44,3090.81,3101.66
1/3/13,3108.49,3118.18,3092.28,3100.57
1/2/13,3091.33,3112.65,3083.49,3112.26
12/31/12,2955.45,3021.41,2953.52,3019.51
12/28/12,2965.12,2985.47,2959.37,2960.31
12/27/12,2989.87,2993.66,2951.04,2985.91
12/26/12,3013.13,3018.65,2983.35,2990.16
12/24/12,3013.89,3016.18,3008.53,3012.6
12/21/12,2998.6,3022.19,2995.13,3021.01
12/20/12,3050.3,3053.53,3034.15,3050.39
12/19/12,3059.03,3061.82,3044.36,3044.36
12/18/12,3020.82,3056.65,3016.4,3054.53
12/17/12,2975.5,3011.22,2973.54,3010.6
12/14/12,2976.95,2985.33,2963.8,2971.33
12/13/12,3007.83,3026.51,2982.63,2992.16
12/12/12,3033.93,3035.19,3008.49,3013.81
12/11/12,3005.43,3033.14,3003.82,3022.3
12/10/12,2973.19,2997.64,2971.56,2986.96
12/7/12,2999.69,3003.27,2968.82,2978.04
12/6/12,2967.99,2996.53,2962.02,2989.27
12/5/12,2993.2,2994.73,2958.26,2973.7
12/4/12,3000.44,3002.9,2980.93,2996.69
12/3/12,3029.21,3030.28,2999.57,3002.2
11/30/12,3013.25,3014.25,2999.72,3010.24
11/29/12,3005.41,3017.18,2996.3,3012.03
11/28/12,2952.02,2992.17,2935.88,2991.78
11/27/12,2974.56,2985.32,2965.13,2967.79
11/26/12,2961.02,2976.93,2951.73,2976.78
11/23/12,2943.62,2967.19,2940.68,2966.85
11/21/12,2919.14,2928.17,2912.42,2926.55
11/20/12,2910.73,2919.96,2893.38,2916.68
11/19/12,2886,2916.07,2884.75,2916.07
11/16/12,2838.9,2859.57,2810.8,2853.13
11/15/12,2847.84,2855.64,2826.75,2836.94
11/14/12,2896.81,2900.1,2842.86,2846.81
11/13/12,2880.77,2909,2877.06,2883.89
11/12/12,2916.38,2920.01,2896.55,2904.26
11/9/12,2892.57,2931.11,2889.81,2904.87
11/8/12,2942.09,2949.7,2895.58,2895.58
11/7/12,2976.46,2977.81,2926.79,2937.29
11/6/12,3003.71,3024.44,2998.93,3011.93
11/5/12,2983.03,3004.87,2975.85,2999.66
11/2/12,3033.85,3033.85,2981.69,2982.13
11/1/12,2987.54,3021.94,2984.22,3020.06
10/31/12,2986.85,2989.7,2964.94,2977.23
10/26/12,2986.05,2999.14,2961.16,2987.95
10/25/12,3005.04,3007.71,2975.98,2986.12
10/24/12,3011.82,3012.95,2978.73,2981.7
10/23/12,2989.44,3006.59,2974.07,2990.46
10/22/12,3005.92,3020.61,2995.78,3016.96
10/19/12,3066.56,3066.56,3000.27,3005.62
10/18/12,3097.77,3102.56,3065.24,3072.87
10/17/12,3091.38,3112.45,3088.05,3104.12
10/16/12,3073.21,3102.97,3070.25,3101.17
10/15/12,3053.21,3066.31,3037.27,3064.18
10/12/12,3049.08,3061.77,3039.58,3044.11
10/11/12,3075.89,3078.08,3047.14,3049.41
10/10/12,3066.25,3071.57,3046.78,3051.78
10/9/12,3108.01,3108.01,3062.52,3065.02
10/8/12,3121.33,3125.49,3107.57,3112.35
10/5/12,3161.21,3171.46,3130.76,3136.19
10/4/12,3142.38,3153.48,3132.56,3149.46
10/3/12,3130.85,3142.36,3115.04,3135.23
10/2/12,3127.73,3131.64,3101.64,3120.04
10/1/12,3130.31,3146.99,3103.89,3113.53
9/28/12,3125.31,3132.51,3109.91,3116.23
9/27/12,3105.87,3142.02,3098.46,3136.6
9/26/12,3113.4,3114.54,3080.28,3093.7
9/25/12,3170.37,3176.3,3117.73,3117.73
9/24/12,3155.35,3167.74,3150.71,3160.78
9/21/12,3194.86,3196.93,3178.09,3179.96
9/20/12,3166.84,3178.45,3156.46,3175.96
9/19/12,3179.04,3189.35,3170.29,3182.62
9/18/12,3173.62,3179.37,3169.41,3177.8
9/17/12,3183.4,3183.4,3168.63,3178.67
9/14/12,3166.24,3195.67,3164.26,3183.95
9/13/12,3117.66,3167.63,3112.62,3155.83
9/12/12,3115.33,3120.12,3098.82,3114.31
9/11/12,3105.02,3117.86,3099.1,3104.53
9/10/12,3131.34,3133.89,3102.76,3104.02
9/7/12,3133.22,3139.61,3128.17,3136.42
9/6/12,3087.94,3135.81,3087.67,3135.81
9/5/12,3072.58,3082.75,3062.54,3069.27
9/4/12,3063.25,3082.26,3040.24,3075.06
8/31/12,3069.64,3078.52,3040.59,3066.96
8/30/12,3066.73,3067.54,3045.92,3048.71
8/29/12,3078.05,3087.24,3067.62,3081.19
8/28/12,3069.4,3083.19,3063.65,3077.14
8/27/12,3083.62,3085.81,3068.13,3073.19
8/24/12,3045.22,3076.8,3042.22,3069.79
8/23/12,3065.82,3070.34,3045.52,3053.4
8/22/12,3059.94,3080.73,3053.43,3073.67
8/21/12,3085.25,3100.54,3058.74,3067.26
8/20/12,3072.66,3076.21,3059.9,3076.21
8/17/12,3067.11,3076.72,3060.15,3076.59
8/16/12,3037.18,3067.44,3033.28,3062.39
8/15/12,3013.33,3032.06,3013.33,3030.93
8/14/12,3032.67,3034.16,3009.93,3016.98
8/13/12,3018.27,3023.03,2999.12,3022.52
8/10/12,3008.83,3020.86,3003.38,3020.86
8/9/12,3009.86,3022.69,3007.3,3018.64
8/8/12,3003.77,3018.9,3002.41,3011.25
8/7/12,3002.66,3028.61,3002.09,3015.86
8/6/12,2978.16,3000.24,2974.23,2989.91
8/3/12,2951.28,2977.41,2945.81,2967.9
8/2/12,2900.46,2934.65,2890.85,2909.77
8/1/12,2956.72,2958.28,2917.78,2920.21
7/31/12,2945.08,2959.62,2938.41,2939.52
7/30/12,2959.07,2970.3,2939.04,2945.84
7/27/12,2906.5,2961.87,2900.98,2958.09
7/26/12,2896.68,2905.57,2876.01,2893.25
7/25/12,2856.78,2870.22,2839.76,2854.25
7/24/12,2894.95,2896.56,2847.22,2863
7/23/12,2877.51,2898.05,2852.88,2890.16
7/20/12,2957.02,2957.02,2925.3,2925.3
7/19/12,2961.71,2976.22,2952.42,2965.9
7/18/12,2904.24,2951.3,2902.95,2942.61
7/17/12,2911.46,2916.61,2871.65,2910.04
7/16/12,2903.03,2910.2,2888.01,2896.95
7/13/12,2874.06,2913.28,2873.39,2908.47
7/12/12,2867.08,2876.32,2837.72,2866.19
7/11/12,2898.77,2905.51,2866.53,2887.99
7/10/12,2945.35,2953.47,2891.42,2902.34
7/9/12,2934.49,2942.99,2919.04,2931.77
7/6/12,2955.2,2957.5,2921.37,2937.33
7/5/12,2970.37,2987.94,2958.3,2976.12
7/3/12,2950.81,2976.08,2948.4,2976.09
7/2/12,2938.41,2951.23,2925.71,2951.24
6/29/12,2902.44,2935.13,2895.6,2935.06
6/28/12,2853.89,2855.74,2818.19,2849.49
6/27/12,2862.13,2882.4,2860.13,2875.32
6/26/12,2845.4,2862.15,2832.02,2854.06
6/25/12,2863.89,2863.89,2829.23,2836.17
6/22/12,2866.17,2894.35,2863.93,2892.42
6/21/12,2929.15,2930.93,2857.1,2859.09
6/20/12,2932.96,2942.28,2910,2930.45
6/19/12,2909.87,2940.23,2908.45,2929.76
6/18/12,2872.49,2903.03,2853.86,2895.33
6/15/12,2839.4,2874.38,2837.94,2872.8
6/14/12,2820.63,2842.31,2807.55,2836.33
6/13/12,2838.12,2853.17,2810.59,2818.61
6/12/12,2815.84,2843.67,2802.38,2843.07
6/11/12,2882.49,2882.96,2806.9,2809.73
6/8/12,2823.82,2860.94,2814.8,2858.42
6/7/12,2872.05,2873.59,2827.82,2831.02
6/6/12,2796.23,2844.72,2796.23,2844.72
6/5/12,2749.35,2781.97,2749.34,2778.11
6/4/12,2747.61,2769.93,2726.68,2760.01
6/1/12,2810.13,2810.13,2747.24,2747.48
5/31/12,2837.37,2842.43,2801.96,2827.34
5/30/12,2847.27,2847.27,2825.64,2837.36
5/29/12,2853.27,2882.83,2846.68,2870.99
5/25/12,2839.74,2846.31,2829.76,2837.53
5/24/12,2856.55,2858.24,2817.62,2839.38
5/23/12,2832.17,2855.35,2795.5,2850.12
5/22/12,2853.87,2867.34,2823.22,2839.08
5/21/12,2782.55,2848.83,2774.76,2847.21
5/18/12,2814.43,2827.28,2774.45,2778.79
5/17/12,2874.71,2879.22,2813.69,2813.69
5/16/12,2904.67,2913.9,2872.25,2874.04
5/15/12,2902.3,2930.68,2889.39,2893.76
5/14/12,2907.78,2924.89,2898.9,2902.58
5/11/12,2919.35,2960.38,2918.74,2933.82
5/10/12,2950.21,2950.21,2923.14,2933.64
5/9/12,2912.41,2948.77,2900.18,2934.71
5/8/12,2939.36,2952.65,2900.06,2946.27
5/7/12,2940.41,2970.2,2939.21,2957.76
5/4/12,3001.15,3001.48,2956.34,2956.34
5/3/12,3061.13,3061.38,3016.2,3024.3
5/2/12,3035.07,3061.47,3028.94,3059.85
5/1/12,3044.79,3085.4,3041.62,3050.44
4/30/12,3060.06,3063.66,3043.25,3046.36
4/27/12,3060.34,3076.44,3043.3,3069.2
4/26/12,3029.62,3056.77,3027.79,3050.61
4/25/12,3013.65,3031.41,3010.57,3029.63
4/24/12,2967.37,2979.08,2950.38,2961.6
4/23/12,2969,2973.38,2946.04,2970.45
4/20/12,3023.73,3034.69,2999.01,3000.45
4/19/12,3028.2,3058.72,2994.94,3007.56
4/18/12,3031.82,3045.04,3023.91,3031.45
4/17/12,3002.02,3052.76,2999.49,3042.82
4/16/12,3027.57,3027.57,2975.87,2988.4
4/13/12,3045.08,3045.42,3010.77,3011.33
4/12/12,3023.11,3059.26,3020.44,3055.55
4/11/12,3020.15,3030.51,3008.75,3016.46
4/10/12,3044.67,3055.2,2987,2991.22
4/9/12,3037.28,3058.76,3032.22,3047.08
4/5/12,3061.75,3083.38,3061.14,3080.5
4/4/12,3085.46,3086.35,3052.58,3068.09
4/3/12,3119.65,3128.25,3097.41,3113.57
4/2/12,3085.94,3123.03,3079.78,3119.7
3/30/12,3110.97,3111.55,3079.05,3091.57
3/29/12,3087.25,3099.8,3069.81,3095.36
3/28/12,3123.84,3130.56,3086.93,3104.96
3/27/12,3124.06,3134.17,3119.03,3120.35
3/26/12,3090.52,3122.57,3090.05,3122.57
3/23/12,3066.37,3070.93,3044.67,3067.92
3/22/12,3055,3068.5,3050.7,3063.32
3/21/12,3077.44,3090.08,3069.09,3075.32
3/20/12,3060.93,3078.72,3050.82,3074.15
3/19/12,3057.24,3087.1,3050.89,3078.32
3/16/12,3058.49,3060.82,3047.69,3055.26
3/15/12,3048.58,3059.81,3037.82,3056.37
3/14/12,3042.21,3051.37,3024.73,3040.73
3/13/12,3003.71,3039.89,2996.46,3039.88
3/12/12,2989.05,2994.1,2973.65,2983.66
3/9/12,2975.09,2993.98,2973.96,2988.34
3/8/12,2954.4,2976.05,2945.73,2970.42
3/7/12,2922.57,2940.28,2920.54,2935.69
3/6/12,2917.52,2921.77,2900.28,2910.32
3/5/12,2969.73,2973.93,2940.52,2950.48
3/2/12,2986.08,2995.97,2968,2976.19
3/1/12,2979.11,2996.37,2974.59,2988.97
2/29/12,2991.67,3000.11,2961.77,2966.89
2/28/12,2969.25,2988.59,2966.61,2986.76
2/27/12,2945.87,2976.08,2933.3,2966.16
2/24/12,2963.13,2970.88,2958.82,2963.75
2/23/12,2933.16,2958.42,2922.96,2956.98
2/22/12,2942.77,2950.37,2929.68,2933.17
2/21/12,2957.3,2965.05,2934.07,2948.57
2/17/12,2958.22,2962.78,2941.55,2951.78
2/16/12,2915.67,2961.38,2912.72,2959.85
2/15/12,2943.42,2958.19,2911.33,2915.83
2/14/12,2921.7,2932.08,2911.6,2931.83
2/13/12,2926.21,2933.93,2913.89,2931.39
2/10/12,2902,2910.98,2895.1,2903.88
2/9/12,2922.46,2930.68,2904.51,2927.23
2/8/12,2906.59,2918.26,2892.71,2915.86
2/7/12,2895.91,2910.27,2885.17,2904.08
2/6/12,2892.52,2903.03,2887.33,2901.99
2/3/12,2888.95,2908.13,2885.84,2905.66
2/2/12,2854.1,2868.23,2849.4,2859.68
2/1/12,2830.1,2855.73,2825.19,2848.27
1/31/12,2825.76,2830.45,2798.77,2813.84
1/30/12,2790.4,2816.85,2782.44,2811.94
1/27/12,2797.66,2821.55,2796.26,2816.55
1/26/12,2828.78,2834.3,2794.78,2805.28
1/25/12,2803.23,2822.79,2788.95,2818.31
1/24/12,2771.58,2788.38,2766.34,2786.64
1/23/12,2786.21,2804.99,2769.82,2784.17
1/20/12,2776.04,2787.2,2775.87,2786.7
1/19/12,2779.74,2793.35,2777.17,2788.33
1/18/12,2731.16,2769.71,2730.05,2769.71
1/17/12,2736.34,2742.73,2721.03,2728.08
1/13/12,2707.41,2712.93,2689.58,2710.67
1/12/12,2716.87,2726.43,2697.32,2724.7
1/11/12,2695.77,2714.29,2690.73,2710.76
1/10/12,2704.42,2712.5,2694.33,2702.5
1/9/12,2682.98,2683.78,2662.96,2676.56
1/6/12,2671.17,2682.12,2658.83,2674.22
1/5/12,2642.57,2673.56,2631.23,2669.86
1/4/12,2639.9,2653.18,2627.23,2648.36
1/3/12,2657.39,2665.9,2641.98,2648.72
12/30/11,2610.23,2616.46,2604.6,2605.15
12/29/11,2596.33,2614.87,2593.04,2613.74
12/28/11,2626.19,2626.34,2586.85,2589.98
12/27/11,2613.51,2633.34,2610.77,2625.2
12/23/11,2607.43,2618.84,2599.89,2618.64
12/22/11,2584.33,2601.99,2581.92,2599.45
12/21/11,2589.77,2590.61,2544.66,2577.97
12/20/11,2567.25,2604.52,2564.03,2603.73
12/19/11,2564.07,2570.65,2518.01,2523.14
12/16/11,2554.62,2585.42,2548,2555.33
12/15/11,2565.93,2565.94,2536.58,2541.01
12/14/11,2566.21,2568.44,2525.88,2539.31
12/13/11,2629.67,2639.74,2568.44,2579.27
12/12/11,2617.32,2617.32,2591.42,2612.26
12/9/11,2603.18,2653.46,2603.18,2646.85
12/8/11,2633.3,2645.92,2592.55,2596.38
12/7/11,2638.61,2660.24,2612.8,2649.21
12/6/11,2655.02,2663.63,2639.18,2649.56
12/5/11,2666.47,2674.53,2641.59,2655.76
12/2/11,2650.8,2659.23,2625.07,2626.93
12/1/11,2615.67,2636.08,2611.48,2626.2
11/30/11,2586.39,2620.34,2582.49,2620.34
11/29/11,2529.11,2542.46,2508.27,2515.51
11/28/11,2509.63,2531.32,2507.72,2527.34
11/25/11,2453.03,2477.03,2441.48,2441.51
11/23/11,2501.18,2503.38,2460.08,2460.08
11/22/11,2517.64,2534.4,2499.19,2521.28
11/21/11,2535.34,2539.87,2500.89,2523.14
11/18/11,2595.02,2595.84,2567.15,2572.5
11/17/11,2637.37,2637.48,2576.22,2587.99
11/16/11,2661.09,2688.86,2637.91,2639.61
11/15/11,2647.91,2695.87,2644,2686.2
11/14/11,2671.11,2682.13,2647.48,2657.22
11/11/11,2653.53,2684.67,2649.85,2678.75
11/10/11,2652.01,2652.4,2601.79,2625.15
11/9/11,2662.56,2672.34,2617.93,2621.65
11/8/11,2712.08,2730.39,2680.93,2727.49
11/7/11,2683.38,2697.02,2649.06,2695.25
11/4/11,2678.16,2693.67,2655.12,2686.15
11/3/11,2666.21,2699.84,2628.22,2697.97
11/2/11,2637.56,2648.46,2613.74,2639.98
11/1/11,2607.31,2638.6,2597.16,2606.96
10/31/11,2705.89,2716.7,2684.13,2684.41
10/28/11,2724.03,2742.27,2723.03,2737.15
10/27/11,2720.59,2753.37,2694.27,2738.63
10/26/11,2660.42,2666.29,2598.74,2650.67
10/25/11,2685.86,2685.88,2633.94,2638.42
10/24/11,2644.83,2703.07,2643.55,2699.44
10/21/11,2630.3,2646.92,2611.11,2637.46
10/20/11,2605.42,2606.39,2557.17,2598.62
10/19/11,2642.89,2651.88,2597.77,2604.04
10/18/11,2614.05,2667.57,2586.31,2657.43
10/17/11,2653.32,2658.25,2606.91,2614.92
10/14/11,2655.23,2667.85,2636,2667.85
10/13/11,2595.05,2625.22,2588.71,2620.24
10/12/11,2606.61,2629.49,2602.31,2604.73
10/11/11,2554.7,2587.28,2551.94,2583.03
10/10/11,2522.72,2566.05,2519.78,2566.05
10/7/11,2509.61,2512.14,2468.6,2479.35
10/6/11,2459.05,2507.44,2446.72,2506.82
10/5/11,2398.37,2466.5,2380.96,2460.51
10/4/11,2312.68,2406.67,2298.89,2404.82
10/3/11,2401.19,2430.88,2335.23,2335.83
9/30/11,2444.77,2468.98,2415.07,2415.4
